,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Modèle,Marque,Etat du véhicule
1590,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-qashqai-14444,Diesel,125000 Km,6 CV,2014,Manuelle,15 Août 2017,56000,Qashqai,Nissan,Très bon
1591,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-14443,Essence,12000 Km,4 CV,2015,Manuelle,15 Août 2017,27800,Panda,Fiat,Excellent
1592,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-14442,Essence,155000 Km,7 CV,2010,Manuelle,15 Août 2017,18000,Megane,Renault,Très bon
1593,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-2-sedan-skyactive-1er-main-18500-km-14441,Essence,18500 Km,6 CV,08-2015,Manuelle,15 Août 2017,37800,Mazda2,Mazda,Excellent
1594,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vente-dacia-logan-diesel-5cv-importee-de-france-14440,Diesel,210000 Km,5 CV,09-2010,Manuelle,15 Août 2017,16000,Logan,Dacia,En marche
1595,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/clio-campus-montage-francais-14436,Essence,80000 Km,4 CV,03-2013,Manuelle,6 Août 2017,14000,Clio Campus,Renault,Très bon
1596,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-diesel-14431,Diesel,245000 Km,6 CV,08-2009,Manuelle,5 Août 2017,23500,407,Peugeot,Bon
1597,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14348,Essence,195000 Km,5 CV,2000,Manuelle,28 Juil. 2017,10700,Berlingo,Citroen,Bon
1598,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-tepee-14347,Diesel,105000 Km,6 CV,2012,Manuelle,28 Juil. 2017,33000,Partner Tepee,Peugeot,Très bon
1599,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-qashqai-14345,Diesel,105000 Km,6 CV,2011,Manuelle,28 Juil. 2017,37000,Qashqai,Nissan,Très bon
1600,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-aveo-14344,Essence,77000 Km,5 CV,2013,Manuelle,28 Juil. 2017,17500,Aveo,Chevrolet,Très bon
1601,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-14343,Essence,125000 Km,5 CV,2013,Manuelle,28 Juil. 2017,22700,Sandero ,Dacia,Très bon
1602,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-one-14342,Essence,115000 Km,5 CV,2010,Manuelle,28 Juil. 2017,35000,One,Mini,Très bon
1603,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14341,Essence,195000 Km,4 CV,2000,Manuelle,28 Juil. 2017,11800,Clio,Renault,Très bon
1604,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-14340,Diesel,230000 Km,7 CV,2010,Manuelle,28 Juil. 2017,15500,Partner ,Peugeot,Très bon
1605,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-14339,Diesel,270000 Km,7 CV,2000,Manuelle,28 Juil. 2017,10000,Partner ,Peugeot,Bon
1606,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-14338,Diesel,115000 Km,6 CV,2011,Manuelle,28 Juil. 2017,25500,C3,Citroen,Très bon
1607,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-palio-14337,Essence,44 Km,4 CV,2009,Manuelle,28 Juil. 2017,17000,Palio,Fiat,Très bon
1608,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-toledo-14336,Essence,82000 Km,7 CV,2014,Manuelle,28 Juil. 2017,31600,Toledo,Seat,Très bon
1609,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/clio-cable-14335,Essence,195000 Km,4 CV,1999,Manuelle,28 Juil. 2017,10500,Clio,Renault,Bon
1610,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-14334,Essence,195000 Km,10 CV,2009,Automatique,28 Juil. 2017,29500,A4,Audi,Très bon
1611,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/une-belle-seat-exeo-14310,Essence,110 Km,7 CV,09-2012,Manuelle,28 Juil. 2017,30000,Leon,Seat,Excellent
1612,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-14333,Diesel,145000 Km,5 CV,2008,Manuelle,27 Juil. 2017,18000,Astra,Opel,Très bon
1613,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-14332,Essence,230000 Km,6 CV,2011,Manuelle,27 Juil. 2017,18000,RIO,Kia,Très bon
1614,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-5-14331,Essence,230000 Km,4 CV,2003,Manuelle,27 Juil. 2017,12500,Polo 5,Volkswagen,Bon
1615,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-14330,Essence,170000 Km,4 CV,1996,Manuelle,27 Juil. 2017,9300,Corsa,Opel,Bon
1616,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-scenic-14328,Diesel,175000 Km,6 CV,2008,Manuelle,27 Juil. 2017,18700,Scenic,Renault,Très bon
1617,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-14327,Essence,105000 Km,7 CV,2011,Manuelle,27 Juil. 2017,35500,Golf 6,Volkswagen,Très bon
1618,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-classe-c-14326,Diesel,230000 Km,9 CV,2002,Manuelle,27 Juil. 2017,26500,Classe C,Mercedes,Très bon
1619,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-14325,Essence,320000 Km,5 CV,2001,Manuelle,27 Juil. 2017,11500,206,Peugeot,Bon
1620,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-14324,Diesel,230000 Km,5 CV,2004,Manuelle,26 Juil. 2017,13000,Megane,Renault,Très bon
1621,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14323,Diesel,165000 Km,7 CV,2012,Manuelle,26 Juil. 2017,15700,Berlingo,Citroen,Très bon
1622,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-14322,Diesel,145000 Km,5 CV,2008,Manuelle,26 Juil. 2017,18000,Astra,Opel,Très bon
1623,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-14321,Diesel,91000 Km,5 CV,2013,Manuelle,26 Juil. 2017,41800,Golf 7,Volkswagen,Très bon
1624,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-4-14320,Essence,50 Km,5 CV,2014,Manuelle,26 Juil. 2017,32500,Clio 4,Renault,Très bon
1625,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-cc-14319,Essence,17000 Km,10 CV,2016,Manuelle,26 Juil. 2017,73000,Passat Cc,Volkswagen,Excellent
1626,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14318,Essence,195000 Km,4 CV,2000,Manuelle,26 Juil. 2017,11800,Clio,Renault,Très bon
1627,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-14317,Essence,17000 Km,5 CV,2013,Manuelle,26 Juil. 2017,35000,RIO,Kia,Très bon
1628,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-16-tdi-14316,Diesel,115000 Km,5 CV,2012,Manuelle,25 Juil. 2017,38500,Golf 6,Volkswagen,Très bon
1629,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-14315,Essence,105000 Km,4 CV,2009,Manuelle,25 Juil. 2017,23000,500,Fiat,Très bon
1630,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-1-14314,Diesel,195000 Km,7 CV,2006,Manuelle,25 Juil. 2017,24000,SERIE 1 ,BMW,Très bon
1631,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-1-14313,Diesel,195000 Km,7 CV,2006,Manuelle,25 Juil. 2017,24000,SERIE 1 ,BMW,Très bon
1632,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-14312,Essence,125000 Km,7 CV,2010,Manuelle,25 Juil. 2017,22000,Megane,Renault,Très bon
1633,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-leon-14311,Essence,72000 Km,5 CV,2014,Manuelle,25 Juil. 2017,39400,Leon,Seat,Très bon
1634,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c-elysee-14309,Essence,57000 Km,5 CV,2014,Manuelle,24 Juil. 2017,23800,C Elysée,Citroen,Très bon
1635,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-3-14308,Essence,195000 Km,5 CV,2008,Manuelle,24 Juil. 2017,18000,Clio 3,Renault,Très bon
1636,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a6-14307,Essence,82000 Km,9 CV,2014,Manuelle,24 Juil. 2017,85000,A6 ,Audi,Très bon
1637,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-14306,Essence,52000 Km,7 CV,2014,Manuelle,24 Juil. 2017,70000,A4,Audi,Très bon
1638,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-14305,Diesel,230 Km,6 CV,2006,Manuelle,24 Juil. 2017,14500,C3,Citroen,Très bon
1639,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-essence-phase-2-14303,Diesel,170000 Km,6 CV,04-2007,Manuelle,24 Juil. 2017,18500,Megane,Renault,Excellent
1640,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a180-kit-urban-boite-auto-full-options-14302,Essence,31000 Km,6 CV,12-2012,Automatique,24 Juil. 2017,80900,Classe A,Mercedes,Excellent
1641,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-106-14301,Essence,175000 Km,4 CV,1997,Manuelle,22 Juil. 2017,9000,106,Peugeot,Très bon
1642,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-14300,Essence,195000 Km,6 CV,2008,Manuelle,22 Juil. 2017,15000,206,Peugeot,Très bon
1643,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-14299,Essence,125000 Km,4 CV,2008,Manuelle,22 Juil. 2017,16500,Panda,Fiat,Très bon
1644,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-caddy-14298,Diesel,32000 Km,7 CV,2015,Manuelle,22 Juil. 2017,33500,Caddy,Volkswagen,Très bon
1645,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-4-14297,Diesel,450000 Km,5 CV,1998,Manuelle,22 Juil. 2017,16000,Golf 4,Volkswagen,Bon
1646,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-classe-e-250-14296,Diesel,145000 Km,11 CV,2010,Manuelle,22 Juil. 2017,69500,Classe E,Mercedes,Excellent
1647,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-jumpy-14295,Diesel,400 Km,5 CV,06-2007,Manuelle,22 Juil. 2017,11500,Jumpy,Citroen,Bon
1648,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-grand-i10-14294,Essence,4000 Km,5 CV,2017,Manuelle,21 Juil. 2017,31000,Grand i10,Hyundai,Très bon
1649,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-14293,Essence,230000 Km,6 CV,2011,Manuelle,21 Juil. 2017,18500,RIO,Kia,Très bon
1650,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a1-14292,Essence,32000 Km,5 CV,2014,Manuelle,21 Juil. 2017,56500,A1,Audi,Très bon
1651,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-sandero-14291,Essence,78000 Km,5 CV,2014,Manuelle,21 Juil. 2017,21000,Sandero ,Dacia,Très bon
1652,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14290,Essence,27000 Km,5 CV,2014,Manuelle,21 Juil. 2017,34000,Clio,Renault,Très bon
1653,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-cruze-14288,Essence,125000 Km,7 CV,2013,Manuelle,19 Juil. 2017,25500,Cruze,Chevrolet,Très bon
1654,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds3-14287,Essence,145000 Km,5 CV,2011,Manuelle,19 Juil. 2017,26500,DS3,Citroen,Très bon
1655,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-14286,Essence,155000 Km,4 CV,2011,Manuelle,19 Juil. 2017,19300,Punto,Fiat,Très bon
1656,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-highline-tdi-14285,Diesel,155000 Km,5 CV,2012,Manuelle,19 Juil. 2017,32000,Golf 6,Volkswagen,Très bon
1657,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-107-14278,Essence,145000 Km,4 CV,2011,Manuelle,18 Juil. 2017,17800,107,Peugeot,Très bon
1658,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-14277,Essence,230000 Km,6 CV,2007,Manuelle,18 Juil. 2017,15400,Megane,Renault,Très bon
1659,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-14276,Essence,72000 Km,4 CV,2014,Manuelle,18 Juil. 2017,21700,Punto,Fiat,Très bon
1660,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-4-14275,Diesel,145000 Km,5 CV,2000,Manuelle,18 Juil. 2017,12000,Golf 4,Volkswagen,Bon
1661,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-fiat-doblo-14270,Diesel,125000 Km,5 CV,09-2012,Manuelle,18 Juil. 2017,18500,Doblo,Fiat,Excellent
1662,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c180-14274,Essence,260000 Km,8 CV,2009,Automatique,18 Juil. 2017,37000,Classe C,Mercedes,Excellent
1663,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-3-14269,Essence,197 Km,5 CV,2011,Manuelle,16 Juil. 2017,13000,Punto,Fiat,Très bon
1664,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/206-plus-14268,Essence,82000 Km,4 CV,2011,Manuelle,16 Juil. 2017,19500,206 plus,Peugeot,Très bon
1665,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-14267,Essence,155000 Km,4 CV,2006,Manuelle,16 Juil. 2017,12500,Corsa,Opel,Très bon
1666,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-3-14266,Diesel,320000 Km,5 CV,1995,Manuelle,16 Juil. 2017,12500,Golf 3,Volkswagen,Bon
1667,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-14263,Essence,190000 Km,5 CV,04-2010,Manuelle,16 Juil. 2017,15000,Polo 7,Volkswagen,Assez bon
1668,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-tdi-14260,Diesel,107000 Km,5 CV,06-2010,Manuelle,15 Juil. 2017,30500,Golf 6,Volkswagen,D'origine
1669,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/k-i-a-sportage-14258,Essence,157 Km,11 CV,07-2012,Automatique,15 Juil. 2017,48000,Sportages,Kia,Excellent
1670,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-opel-corsa-3-14257,Essence,200000 Km,4 CV,10-2005,Manuelle,15 Juil. 2017,11000,Corsa,Opel,Excellent
1671,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-4-14256,Essence,230000 Km,4 CV,2001,Manuelle,12 Juil. 2017,11500,Polo 4,Volkswagen,Très bon
1672,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-mondeo-14255,Essence,175000 Km,7 CV,2013,Manuelle,12 Juil. 2017,27500,Mondeo,Ford,Très bon
1673,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-serie-3-14254,,155000 Km,,2002,,12 Juil. 2017,18000,SERIE 3 ,BMW,Très bon
1674,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-7-14253,Essence,27 Km,6 CV,2015,Manuelle,12 Juil. 2017,62000,Golf 7,Volkswagen,Très bon
1675,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-aveo-14252,Essence,195000 Km,5 CV,2006,Manuelle,12 Juil. 2017,13500,Aveo,Chevrolet,Très bon
1676,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14251,Essence,175000 Km,5 CV,2004,Manuelle,12 Juil. 2017,12000,Clio,Renault,Très bon
1677,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-207-14250,Essence,72000 Km,5 CV,2011,Manuelle,12 Juil. 2017,23600,207,Peugeot,Très bon
1678,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c5-14249,Diesel,105000 Km,6 CV,2013,Manuelle,12 Juil. 2017,33900,C5,Citroen,Très bon
1679,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-14248,Essence,145000 Km,4 CV,2013,Manuelle,12 Juil. 2017,14000,Grande Punto ,Fiat,Très bon
1680,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-palio-14247,Essence,320000 Km,5 CV,2006,Manuelle,12 Juil. 2017,11000,Palio,Fiat,Bon
1681,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-tsi-14-smartline-14246,Essence,30000 Km,7 CV,07-2016,Manuelle,12 Juil. 2017,69000,Passat,Volkswagen,Neuf
1682,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/k-i-a-sportage-14243,Essence,157000 Km,11 CV,07-2012,Automatique,11 Juil. 2017,48000,Sportages,Kia,Excellent
1683,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-b5-14244,Diesel,335000 Km,7 CV,09-1999,Manuelle,11 Juil. 2017,13500,Passat,Volkswagen,Très bon
1684,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-208-urban-soul-edition-limitee-14245,Essence,71000 Km,5 CV,06-2013,Manuelle,11 Juil. 2017,27200,208,Peugeot,Excellent
1685,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-6-4-cv-1ere-main-14241,Essence,131000 Km,4 CV,08-2008,Manuelle,9 Juil. 2017,17000,Polo 6,Volkswagen,Excellent
1686,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-6-14240,Essence,230000 Km,4 CV,2008,Manuelle,8 Juil. 2017,15500,Polo 6,Volkswagen,Bon
1687,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-14239,Diesel,105000 Km,7 CV,2012,Manuelle,8 Juil. 2017,16500,Partner ,Peugeot,Très bon
1688,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-benz-classe-e-14238,Essence,155000 Km,11 CV,2001,Manuelle,8 Juil. 2017,18000,Classe E,Mercedes,Très bon
1689,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14237,Diesel,234000 Km,6 CV,2009,Manuelle,8 Juil. 2017,16000,Clio 3,Renault,Très bon
1690,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-14236,Diesel,230000 Km,6 CV,2005,Manuelle,8 Juil. 2017,13700,Megane,Renault,Très bon
1691,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-14235,Essence,155000 Km,6 CV,2011,Manuelle,8 Juil. 2017,25200,C4,Citroen,Très bon
1692,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-14234,Essence,47000 Km,5 CV,2012,Manuelle,8 Juil. 2017,28000,Clio 3,Renault,Très bon
1693,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-juke-14233,Diesel,115000 Km,6 CV,2013,Manuelle,8 Juil. 2017,37800,Juke,Nissan,Très bon
1694,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-14232,Diesel,175000 Km,5 CV,2012,Manuelle,8 Juil. 2017,27500,Golf 6,Volkswagen,Très bon
1695,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-palio-14231,Essence,270000 Km,4 CV,2000,Manuelle,8 Juil. 2017,9000,Palio,Fiat,Bon
1696,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-14230,Essence,47000 Km,5 CV,2013,Manuelle,8 Juil. 2017,28500,Fiesta,Ford,Très bon
1697,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-14229,Diesel,106000 Km,5 CV,2012,Manuelle,8 Juil. 2017,23200,Berlingo,Citroen,Très bon
1698,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-e220-cdi-14228,Diesel,210000 Km,10 CV,2008,Automatique,8 Juil. 2017,35800,Classe E,Mercedes,Très bon
1699,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-bipper-14227,Diesel,92000 Km,7 CV,2013,Manuelle,8 Juil. 2017,17000,Bipper Tepee,Peugeot,Très bon
1700,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-14226,Diesel,155000 Km,5 CV,2011,Manuelle,8 Juil. 2017,32500,Golf 6,Volkswagen,Très bon
1701,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-duster-14225,Essence,62000 Km,7 CV,2013,Manuelle,8 Juil. 2017,35000,Duster,Dacia,Très bon
1702,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-7-14224,Essence,77000 Km,7 CV,2010,Manuelle,8 Juil. 2017,20000,Polo 7,Volkswagen,Très bon
1703,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-7-14223,Essence,65000 Km,5 CV,2013,Manuelle,8 Juil. 2017,51300,Golf 7,Volkswagen,Très bon
1704,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-6-14222,Essence,195000 Km,4 CV,2007,Manuelle,8 Juil. 2017,15900,Polo 6,Volkswagen,Très bon
1705,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-19-dci-14221,Diesel,175000 Km,7 CV,2005,Manuelle,8 Juil. 2017,14500,Megane,Renault,Très bon
1706,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-14220,Essence,195000 Km,5 CV,2006,Manuelle,7 Juil. 2017,13000,Fiesta,Ford,Très bon
1707,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-3-14219,Essence,62000 Km,6 CV,2014,Manuelle,7 Juil. 2017,32500,Mazda3,Mazda,Très bon
1708,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-208-14218,Diesel,115000 Km,5 CV,2014,Manuelle,7 Juil. 2017,28800,208,Peugeot,Très bon
1709,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-caddy-14217,Diesel,32000 Km,7 CV,2015,Manuelle,7 Juil. 2017,33500,Caddy,Volkswagen,Très bon
1710,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-logan-14216,Diesel,185000 Km,8 CV,2013,Manuelle,7 Juil. 2017,12500,Logan,Dacia,Très bon
1711,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a180-amg-toutes-options-14214,Diesel,138000 Km,5 CV,09-2013,Manuelle,7 Juil. 2017,71000,Classe A,Mercedes,Excellent
1712,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-sportage-toutes-options-14215,Diesel,79000 Km,7 CV,10-2013,Manuelle,7 Juil. 2017,65000,Sportages,Kia,Excellent
1713,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-navara-diesel-14212,Diesel,180000 Km,12 CV,07-2013,Manuelle,6 Juil. 2017,40000,Navara,Nissan,Très bon
1714,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-serie-188-14211,Essence,105000 Km,5 CV,02-2012,Manuelle,6 Juil. 2017,21000,Berlingo,Citroen,Excellent
1715,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-b5-14209,Diesel,335000 Km,7 CV,09-1999,Manuelle,4 Juil. 2017,13500,Passat,Volkswagen,Très bon
1716,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-kit-abarth-14208,Essence,85000 Km,4 CV,11-2011,Manuelle,4 Juil. 2017,31000,500,Fiat,Excellent
1717,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/punto-3-classic-14207,Essence,104 Km,5 CV,08-2008,Manuelle,4 Juil. 2017,15500,Punto,Fiat,Très bon
1718,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-14206,Diesel,165000 Km,6 CV,2011,Manuelle,3 Juil. 2017,17400,Partner ,Peugeot,Très bon
1719,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-ibiza-14205,Essence,77000 Km,5 CV,2015,Manuelle,3 Juil. 2017,24000,Ibiza,Seat,Très bon
1720,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-7-14204,Essence,45 Km,6 CV,2013,Manuelle,3 Juil. 2017,50000,Golf 7,Volkswagen,Très bon
1721,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-dokker-14203,Diesel,105000 Km,6 CV,2013,Manuelle,3 Juil. 2017,18000,Dokker ,Dacia,Très bon
1722,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-14202,Essence,195000 Km,4 CV,2011,Manuelle,3 Juil. 2017,16500,Grande Punto ,Fiat,Très bon
1723,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-passat-14201,Diesel,230000 Km,6 CV,2008,Manuelle,3 Juil. 2017,23000,Passat,Volkswagen,Bon
1724,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mitsubishi-canter-14199,Essence,31000 Km,4 CV,2015,Manuelle,3 Juil. 2017,22000,Colt,Mitsubishi,Très bon
